draw_id,index,is_signal,beta_draw,abs_beta_draw,lambda_draw,lambda2_draw,tau_draw,tau2_draw,c2_draw,eta_draw,base_scale_draw,kappa2_draw
696,6,0,0.0334424220815648,0.0334424220815648,1.05650002031508,1.11619229292576,0.318710687507203,0.101576502331314,2.3152232673721,0,0.280588199372816,0.269212742293225
696,7,0,0.0387937196693943,0.0387937196693943,4.08748476059946,16.7075316681328,0.318710687507203,0.101576502331314,2.3152232673721,0,0.0531549060408517,0.0524450319021579
696,8,0,0.0210402488958166,0.0210402488958166,1.85727481820299,3.44946975033097,0.318710687507203,0.101576502331314,2.3152232673721,0,0.0492915307749764,0.0490447399833679
696,9,0,0.0070286433560828,0.0070286433560828,0.114130962071167,0.0130258765032902,0.318710687507203,0.101576502331314,2.3152232673721,0,0.000749445582491318,0.000749336271407685
696,10,0,-0.00128247614485552,0.00128247614485552,0.211738647072841,0.0448332546642371,0.318710687507203,0.101576502331314,2.3152232673721,0,0.058778984429481,0.0576579125112323
697,1,1,0.0183341543204518,0.0183341543204518,0.456716235868011,0.208589720105445,0.486378167018176,0.236563721351961,2.71533263400541,0,0.0429951087496794,0.0428495852902505
697,2,1,-0.00111581417092684,0.00111581417092684,0.0122888558402545,0.000151015977862557,0.486378167018176,0.236563721351961,2.71533263400541,0,3.60371268365901e-05,3.60370135120551e-05
697,3,1,0.0108791399333336,0.0108791399333336,0.520288907027081,0.270700546775435,0.486378167018176,0.236563721351961,2.71533263400541,0,0.200727361446181,0.192694573284611
697,4,1,-0.038908376415167,0.038908376415167,0.583481740747884,0.34045094178618,0.486378167018176,0.236563721351961,2.71533263400541,0,0.0956177342171858,0.0930134049278841
697,5,1,-0.000794466942032998,0.000794466942032998,0.988999339133688,0.978119692806871,0.486378167018176,0.236563721351961,2.71533263400541,0,0.0576497247392747,0.0573561859173147
697,6,0,0.000784944485805545,0.000784944485805545,0.674317830090552,0.454704535978031,0.486378167018176,0.236563721351961,2.71533263400541,0,0.041524681411099,0.0414340294195998
697,7,0,-0.00383089793777966,0.00383089793777966,0.211791908318292,0.0448558124291038,0.486378167018176,0.236563721351961,2.71533263400541,0,0.00611155637699763,0.00610603938843639
697,8,0,0.0172072793811155,0.0172072793811155,0.240836032619589,0.0580019946079436,0.486378167018176,0.236563721351961,2.71533263400541,0,0.109013892620475,0.106937166344342
697,9,0,0.0181757329391951,0.0181757329391951,0.78959262757078,0.623456517514129,0.486378167018176,0.236563721351961,2.71533263400541,0,0.931210891168673,0.788428412895057
