obs_id,y_raw,yhat_raw,residual
375,9,36.298963010102064,-27.298963010102064
376,72,50.57667186851613,21.42332813148387
377,72,85.3023087382148,-13.302308738214805
378,9,11.224903769146756,-2.2249037691467564
379,3,-0.7783283198974473,3.7783283198974473
380,72,58.894321983867286,13.105678016132714
381,9,18.99648019844645,-9.996480198446449
382,72,79.09252965533753,-7.092529655337529
383,9,4.275265174027481,4.724734825972519
384,72,82.07092573617629,-10.070925736176292
385,9,30.719796105037002,-21.719796105037002
386,3,-8.939466491139662,11.939466491139662
387,48,48.70071130855431,-0.7007113085543111
388,72,67.07427938224738,4.925720617752617
389,72,86.98726491563352,-14.987264915633517
390,72,68.51178903227793,3.4882109677220683
391,72,73.55725858472299,-1.5572585847229874
392,48,50.60616091328566,-2.606160913285663
393,3,-3.5797460445350566,6.579746044535057
394,3,-1.8917361303558096,4.89173613035581
395,3,9.197927314218415,-6.197927314218415
396,3,5.252715610288558,-2.2527156102885577
397,9,7.743820365383176,1.2561796346168244
398,3,7.702629890213917,-4.702629890213917
399,72,59.45978087522284,12.54021912477716
400,72,58.09763409635423,13.902365903645773
401,72,74.86103466055118,-2.8610346605511836
402,48,44.09411259119753,3.905887408802471
403,3,2.60514480986361,0.3948551901363899
404,3,-0.9389084211180005,3.9389084211180005
405,9,6.42831237820835,2.57168762179165
406,72,52.8153151782886,19.1846848217114
407,72,66.2279352852687,5.7720647147313
408,3,1.6063305325228256,1.3936694674771744
409,72,66.51755048713173,5.482449512868271
410,72,61.88907271834921,10.110927281650788
411,9,18.453154886545295,-9.453154886545295
412,48,41.152428411171016,6.847571588828984
413,9,22.109320091585463,-13.109320091585463
414,48,52.331521607529815,-4.331521607529815
415,72,63.407176780547395,8.592823219452605
416,48,43.27181675053323,4.728183249466767
417,48,56.90806223658713,-8.908062236587128
418,48,56.877310645085,-8.877310645084997
419,72,59.693916732793866,12.306083267206134
420,9,15.218161438677221,-6.218161438677221
421,48,55.748514961347944,-7.748514961347944
422,3,16.160428967487142,-13.160428967487142
423,3,15.257229670798822,-12.257229670798822
424,9,16.116834371580705,-7.116834371580705
425,9,23.84249614465427,-14.84249614465427
426,3,3.056641662117336,-0.05664166211733601
427,3,5.249605508245448,-2.2496055082454482
428,48,44.48625306685255,3.513746933147452
429,9,17.033111595152388,-8.033111595152388
430,72,62.82973313232547,9.170266867674528
431,48,49.620885006125164,-1.6208850061251638
432,9,7.615590196241662,1.3844098037583379
433,9,24.441427854141484,-15.441427854141484
434,9,8.888155111240735,0.1118448887592649
435,9,19.767495487423464,-10.767495487423464
436,9,29.22510384740979,-20.22510384740979
